id,nome,data_inicio,data_termino_planejada,data_termino_real,orcamento_inicial,gerente,status,percentual_conclusao,spi,cpi,mudanca_escopo
PROJ-0739,O prazer de concretizar seus projetos antes de tudo,01/01/2024,05/10/2024,13/10/2024,4061709,Théo Aragão,Em andamento,82.35954719410921,1.1367942089629972,1.0187859359521243,Não
PROJ-0740,O direito de atingir seus objetivos com força total,31/05/2024,25/01/2025,19/02/2025,1666467,Theo da Conceição,Concluído,100.0,1.0952211769875815,0.8603373912271589,Sim
PROJ-0741,O prazer de inovar com toda a tranquilidade,11/03/2025,21/11/2025,16/12/2025,2248975,João Guilherme Vieira,Em andamento,53.26232877070235,0.9624537600978489,1.0528786614144658,Não
PROJ-0742,A segurança de atingir seus objetivos em estado puro,12/02/2025,27/11/2025,08/12/2025,4934783,José Pedro Vargas,Atrasado,41.92570993786974,0.7943818725070058,0.7548296795545623,Sim
PROJ-0743,O conforto de avançar com força total,12/09/2023,13/01/2024,22/01/2024,4783938,Henry Lima,Concluído,100.0,0.9623109644034781,0.9050753911266647,Não
PROJ-0744,A arte de atingir seus objetivos mais facilmente,27/01/2025,01/07/2025,19/06/2025,4581010,Felipe Novaes,Em andamento,99.9,1.0767277835248583,1.1443717197314376,Não
PROJ-0745,O poder de conseguir mais facilmente,30/08/2023,06/08/2024,30/08/2024,241477,Helena Leão,Em andamento,99.9,1.0517655647870081,0.8691307837796927,Sim
PROJ-0746,A certeza de concretizar seus projetos com força total,11/03/2025,13/07/2025,30/07/2025,2034667,Sr. Marcos Vinicius Moraes,Em andamento,99.9,0.867816998673925,1.2459024019557015,Não
PROJ-0747,A arte de evoluir em estado puro,22/08/2023,29/11/2023,05/12/2023,3891337,Luara Souza,Em andamento,99.9,0.9098263203555845,1.16393290928587,Sim
PROJ-0748,O prazer de ganhar naturalmente,19/04/2024,02/03/2025,01/02/2025,4565054,Liam Freitas,Concluído,100.0,1.0816828667745049,0.8379997801506062,Não
PROJ-0749,O prazer de inovar com confiança,06/10/2024,22/01/2025,17/02/2025,380208,Hadassa Cunha,Concluído,100.0,0.9710594111355936,0.9439293294675751,Sim
PROJ-0750,O poder de atingir seus objetivos em estado puro,14/03/2024,14/09/2024,05/10/2024,3022929,Dra. Lara Freitas,Em andamento,99.26204688242952,0.9505232801066149,1.157099742515616,Não
PROJ-0751,O direito de concretizar seus projetos de maneira eficaz,05/03/2024,16/05/2024,04/05/2024,4814413,Ana Cecília Monteiro,Em andamento,99.9,0.947244852134376,0.8558257057167514,Não
PROJ-0752,A possibilidade de conseguir com toda a tranquilidade,15/11/2024,02/10/2025,15/10/2025,1331468,Nina Fonseca,Concluído,100.0,1.0524348246102424,1.0006299600568365,Sim
PROJ-0753,O poder de realizar seus sonhos em estado puro,10/06/2025,14/01/2026,30/12/2025,415446,Isadora Correia,Concluído,100.0,1.0265964306299709,1.0800034811114958,Não
PROJ-0754,O poder de atingir seus objetivos mais facilmente,02/08/2024,22/11/2024,04/12/2024,1658555,João Pedro Barros,Em andamento,89.97799247378398,0.8920705872076932,0.8563943499759178,Não
PROJ-0755,O conforto de evoluir antes de tudo,07/08/2023,13/10/2023,06/11/2023,4539831,Luana Albuquerque,Em andamento,99.9,0.878416992821124,1.0713063282115969,Não
PROJ-0756,A vantagem de avançar de maneira eficaz,27/11/2024,03/07/2025,12/10/2025,2246963,Otávio Rezende,Atrasado,74.47030495125318,0.7447030495125319,0.8108396004643937,Não
PROJ-0757,A segurança de evoluir antes de tudo,19/08/2023,06/10/2023,25/10/2023,1899446,Bianca Lopes,Em andamento,99.9,0.9886118091531522,1.1966697855623194,Não
PROJ-0758,A arte de ganhar com força total,09/08/2023,10/05/2024,10/03/2024,1616072,Nicolas da Mata,Cancelado,77.97188452247804,0.7797188452247803,0.7463923018463267,Sim
PROJ-0759,A liberdade de inovar mais rapidamente,21/11/2024,05/01/2025,11/12/2024,2562457,Sabrina Dias,Cancelado,44.617508871619165,0.44617508871619166,0.7403593204334648,Sim
PROJ-0760,A arte de realizar seus sonhos com confiança,23/09/2024,19/06/2025,05/06/2025,3360670,Nicolas Machado,Em andamento,99.9,1.141637536759248,1.1934114704783672,Não
PROJ-0761,O direito de concretizar seus projetos de maneira eficaz,01/02/2024,27/10/2024,05/11/2024,2862766,João Rocha,Em andamento,80.35594325599584,0.8515156190533308,0.9221728512952304,Sim
PROJ-0762,A simplicidade de atingir seus objetivos com força total,26/07/2024,07/04/2025,17/05/2025,2068682,Léo Alves,Atrasado,77.78914893055612,0.7778914893055613,0.8158617718365947,Não
PROJ-0763,A certeza de ganhar em estado puro,30/03/2025,15/05/2025,26/05/2025,457097,Valentim da Rosa,Em andamento,99.9,1.0078877744012953,0.9182747924623498,Não
PROJ-0764,O prazer de inovar direto da fonte,15/12/2024,22/03/2025,29/03/2025,4519693,Ana Laura Vargas,Em andamento,99.9,0.9517789371610709,1.2336499545336816,Não
PROJ-0765,A arte de avançar com toda a tranquilidade,02/03/2024,25/10/2024,27/09/2024,3447099,João Felipe Viana,Concluído,100.0,1.0427475331285465,1.1495557134439824,Não
PROJ-0766,A arte de mudar sem preocupação,14/02/2024,13/09/2024,03/09/2024,2779738,Sra. Maria Vitória Lima,Concluído,100.0,1.039401187477697,0.9203420615995088,Não
PROJ-0767,O direito de concretizar seus projetos com força total,31/12/2023,12/02/2024,15/02/2024,4870479,Lorenzo Costela,Concluído,100.0,1.0301803078057488,0.8464018395292843,Não
PROJ-0768,O prazer de atingir seus objetivos antes de tudo,04/09/2024,29/01/2025,24/01/2025,4607228,Sofia Cassiano,Concluído,100.0,1.045287505479894,1.1441866541233316,Não
PROJ-0769,A liberdade de realizar seus sonhos mais rapidamente,26/08/2023,07/01/2024,19/03/2024,4463030,Lara Rios,Atrasado,59.52689028056487,0.5952689028056487,0.7778125592458788,Não
PROJ-0770,A certeza de conseguir com toda a tranquilidade,25/03/2024,18/10/2024,12/10/2024,2564355,Henry Gabriel Pimenta,Em andamento,81.704871941887,0.9955958326305709,1.2019494116731666,Sim
PROJ-0771,A possibilidade de ganhar com força total,08/11/2024,26/01/2025,27/05/2025,172892,Pietra Mendonça,Atrasado,72.68318585183167,0.7268318585183167,0.8693708793654231,Sim
PROJ-0772,O direito de mudar simplesmente,07/03/2024,08/08/2024,18/08/2024,828187,Eloah Lima,Concluído,100.0,1.049485911076352,1.2060473572891537,Sim
PROJ-0773,A segurança de mudar com toda a tranquilidade,29/04/2024,20/06/2024,08/07/2024,3016631,Anthony Gabriel Leão,Em andamento,99.9,1.0347161355445509,0.8901958575240967,Não
PROJ-0774,A certeza de inovar antes de tudo,28/02/2025,16/02/2026,16/03/2026,752783,João Pedro Macedo,Concluído,100.0,1.0378145516733646,1.1875080783400145,Não
PROJ-0775,A segurança de inovar com confiança,10/10/2023,22/09/2024,23/09/2024,2340464,Luan Gomes,Em andamento,99.9,0.9928735520156294,1.2266546782975334,Não
PROJ-0776,A possibilidade de realizar seus sonhos com toda a tranquilidade,05/12/2023,16/01/2024,29/01/2024,807411,Sofia Freitas,Em andamento,99.9,0.9360478114570284,0.9996616437598244,Não
PROJ-0777,O poder de ganhar com força total,01/02/2024,26/10/2024,07/11/2024,3189498,Gustavo Henrique Mendonça,Concluído,100.0,0.9931077746373879,1.0164177839451625,Não
PROJ-0778,A arte de avançar simplesmente,01/01/2025,18/02/2025,19/02/2025,321920,Luana Gomes,Em andamento,99.9,1.097741885706849,1.0951812041739508,Não
PROJ-0779,A segurança de inovar com força total,17/05/2024,25/08/2024,09/09/2024,4870329,Eloá Cassiano,Em andamento,99.9,1.002282685504388,0.8502785531471513,Não
PROJ-0780,O prazer de atingir seus objetivos mais facilmente,10/02/2024,06/11/2024,04/12/2024,3971169,Bárbara Mendonça,Em andamento,84.0158750746771,1.0862944531072332,1.160881992414025,Sim
PROJ-0781,A certeza de atingir seus objetivos mais rapidamente,24/12/2024,07/04/2025,22/04/2025,431247,Raquel Fonseca,Em andamento,99.9,1.0963828679341356,0.8948769007693731,Sim
PROJ-0782,O prazer de inovar antes de tudo,31/05/2025,10/10/2025,01/11/2025,793771,Eduarda Ribeiro,Em andamento,31.10417088631635,0.9767999742578563,0.9532011509456324,Não
PROJ-0783,O poder de conseguir mais facilmente,06/10/2024,20/04/2025,17/05/2025,4275185,Dr. Anthony Gabriel Novais,Em andamento,91.95385986780671,1.1108423785644583,0.9416899000316693,Não
PROJ-0784,O prazer de conseguir mais facilmente,25/11/2023,12/01/2024,25/06/2024,2615250,Sr. Lucas Gabriel Duarte,Atrasado,65.52275255982194,0.6552275255982194,0.6793802231342966,Não
PROJ-0785,A vantagem de avançar com confiança,21/08/2024,24/05/2025,23/06/2025,3180247,Dr. Cauê da Cunha,Em andamento,81.99854628982267,1.0362254607221846,1.104716658629365,Não
PROJ-0786,A liberdade de mudar com toda a tranquilidade,27/07/2023,30/05/2024,14/06/2024,1367530,Sr. Samuel Brito,Em andamento,99.9,0.9734348621572171,0.9028148378687093,Não
PROJ-0787,O poder de realizar seus sonhos mais facilmente,09/12/2023,23/11/2024,07/12/2024,3388225,Pietro Gonçalves,Concluído,100.0,1.0784592825145272,0.9155645910312508,Não
PROJ-0788,A simplicidade de realizar seus sonhos simplesmente,30/05/2024,07/02/2025,25/01/2025,4384112,Benício Caldeira,Em andamento,99.67331869969289,1.0090669522898195,1.1589721597282323,Não
PROJ-0789,A certeza de mudar com confiança,18/08/2023,24/01/2024,15/01/2024,2047771,Kaique Novaes,Em andamento,93.53412375146593,0.9046070109131322,1.0304904155530654,Não
PROJ-0790,A simplicidade de evoluir antes de tudo,24/09/2023,28/06/2024,16/07/2024,2127471,Antonella Correia,Em andamento,99.9,1.110207414814616,1.0807127714384455,Não
PROJ-0791,O direito de realizar seus sonhos mais rapidamente,29/12/2024,27/05/2025,15/06/2025,1628809,Yasmin da Cruz,Em andamento,99.9,1.0464929426935774,0.8627098257967436,Não
PROJ-0792,O direito de realizar seus sonhos de maneira eficaz,25/11/2023,13/11/2024,26/11/2024,1238925,Sophia Rios,Concluído,100.0,1.0281710834371158,0.9941607318739959,Não
PROJ-0793,O direito de inovar mais rapidamente,02/09/2023,15/10/2023,14/10/2023,3636806,Lara Gomes,Concluído,100.0,1.0255623812878516,1.2101580230950961,Sim
PROJ-0794,A vantagem de realizar seus sonhos em estado puro,06/01/2025,26/04/2025,18/05/2025,1606682,Isis Ramos,Em andamento,83.2827074805119,1.145439487963508,0.9413478691790378,Não
PROJ-0795,A segurança de evoluir direto da fonte,22/06/2025,15/12/2025,17/12/2025,2329992,Miguel Teixeira,Em andamento,11.99590747695258,0.9408427881824705,0.8691405662575797,Não
PROJ-0796,A segurança de evoluir com toda a tranquilidade,13/07/2024,02/11/2024,23/11/2024,1271468,Dr. Fernando Fogaça,Em andamento,99.9,0.8616107401899719,1.041998775556754,Não
PROJ-0797,A possibilidade de realizar seus sonhos de maneira eficaz,25/02/2024,01/12/2024,08/12/2024,4917719,Sra. Maria Flor Peixoto,Concluído,100.0,1.070901782482345,0.9072390782407878,Não
PROJ-0798,O prazer de ganhar mais rapidamente,23/02/2024,10/02/2025,14/06/2025,4914554,João Vitor Porto,Atrasado,60.56889018444716,0.6056889018444717,0.7278787372023245,Não
PROJ-0799,O prazer de mudar direto da fonte,16/03/2025,04/06/2025,24/06/2025,1717935,João Miguel Brito,Em andamento,99.9,0.9092176319727096,0.9371097368106892,Sim
PROJ-0800,A simplicidade de ganhar naturalmente,10/05/2024,20/09/2024,23/12/2024,443844,Raquel da Mata,Atrasado,87.87590624720674,0.8787590624720675,0.945422364650956,Não
PROJ-0801,A simplicidade de evoluir com confiança,23/08/2024,16/06/2025,08/06/2025,1078975,Bruna Rocha,Em andamento,99.9,0.8874806130156724,0.9792404173294318,Não
PROJ-0802,A vantagem de atingir seus objetivos com força total,25/03/2025,13/10/2025,29/09/2025,418741,Caroline da Rosa,Concluído,100.0,1.018479826059477,1.0053961147739066,Não
PROJ-0803,O poder de inovar mais facilmente,13/08/2023,26/06/2024,08/07/2024,4253136,Bruno Peixoto,Em andamento,99.9,0.955110716491493,1.0349248230152208,Não
PROJ-0804,A certeza de inovar direto da fonte,29/07/2023,05/05/2024,01/09/2024,4665674,Yuri da Mata,Atrasado,62.6967827766413,0.626967827766413,0.925352706698331,Não
PROJ-0805,A vantagem de concretizar seus projetos simplesmente,23/08/2023,04/05/2024,24/04/2024,4989234,Théo Pinto,Em andamento,99.9,0.886146890858351,0.8544869766740091,Sim
PROJ-0806,A liberdade de mudar mais facilmente,21/11/2024,01/06/2025,04/05/2025,850990,Daniela Farias,Concluído,100.0,1.0204546838013324,0.8337659965001015,Não
PROJ-0807,A arte de atingir seus objetivos mais facilmente,12/02/2025,24/06/2025,04/03/2025,4168397,Eduarda Gomes,Cancelado,15.437003963518645,0.15437003963518645,0.6931018416037706,Não
PROJ-0808,O poder de inovar mais facilmente,14/12/2024,19/03/2025,16/05/2025,1569377,Dr. Ravi Lucca Abreu,Atrasado,51.77517476846079,0.517751747684608,0.8191077702405318,Não
PROJ-0809,O poder de concretizar seus projetos mais facilmente,06/06/2025,23/11/2025,24/10/2025,1165193,Antonella Porto,Concluído,100.0,1.0743198222532082,1.1711509466938768,Sim
PROJ-0810,A liberdade de atingir seus objetivos com confiança,25/12/2023,28/06/2024,15/07/2024,1069716,Kaique Garcia,Em andamento,95.91642704093292,0.8549956952455809,1.088197018503557,Não
PROJ-0811,A liberdade de mudar de maneira eficaz,27/03/2024,16/03/2025,10/04/2025,2946192,Maria Eduarda Marques,Concluído,100.0,1.015350760764739,1.1915156391157204,Sim
PROJ-0812,A liberdade de concretizar seus projetos naturalmente,10/12/2023,30/09/2024,17/09/2024,2468161,Sr. Caio Melo,Em andamento,99.9,1.0277408576832465,0.8892815386386291,Sim
PROJ-0813,A segurança de avançar com toda a tranquilidade,12/06/2025,24/12/2025,25/12/2025,4701252,Isabel Freitas,Em andamento,14.95065190561044,1.1018872909547612,0.9068557219145831,Não
PROJ-0814,O prazer de atingir seus objetivos mais facilmente,20/12/2024,14/12/2025,14/12/2025,1985542,Srta. Maria Silva,Em andamento,46.87393153861359,1.0604537826856641,1.2339492219741754,Não
PROJ-0815,A certeza de realizar seus sonhos sem preocupação,30/06/2025,13/01/2026,16/03/2026,4178671,Allana Lopes,Atrasado,3.898971822728292,0.5486410350553382,0.6968506329292532,Não
PROJ-0816,A vantagem de atingir seus objetivos em estado puro,01/08/2023,22/06/2024,31/05/2024,2301164,Emanuella Pacheco,Concluído,100.0,1.0971101805217385,0.9618795459825367,Não
PROJ-0817,O direito de atingir seus objetivos de maneira eficaz,25/03/2025,09/07/2025,13/07/2025,1755995,Sr. Noah Pastor,Em andamento,99.9,0.8840911379592378,1.1014973858013644,Não
PROJ-0818,A arte de realizar seus sonhos com toda a tranquilidade,01/08/2024,31/10/2024,12/11/2024,3671738,Isabela Costa,Em andamento,86.18902773052368,0.8825827479761901,0.8926405228069417,Não
PROJ-0819,A segurança de realizar seus sonhos de maneira eficaz,17/02/2024,24/05/2024,18/06/2024,171653,Alexia Rocha,Em andamento,83.75436705099801,1.1284828694739184,1.010589843933021,Não
PROJ-0820,A vantagem de concretizar seus projetos naturalmente,22/04/2024,27/07/2024,21/08/2024,284262,Ísis Alves,Concluído,100.0,0.9855597209074439,0.8563821990092573,Sim
PROJ-0821,A simplicidade de conseguir com confiança,27/11/2024,22/07/2025,27/07/2025,1102053,Eloah Camargo,Em andamento,79.2125047610059,1.072312370782113,1.182506183661953,Sim
PROJ-0822,O poder de evoluir em estado puro,19/11/2024,03/05/2025,21/04/2025,433535,Nicolas Borges,Em andamento,99.9,0.8610497078066417,0.9358535344337537,Não
PROJ-0823,A possibilidade de concretizar seus projetos sem preocupação,20/06/2025,03/10/2025,23/10/2025,1282393,Maria Laura Ferreira,Em andamento,25.708371604282192,1.073485220487223,1.0272697776914115,Não
PROJ-0824,O poder de ganhar sem preocupação,23/02/2024,28/04/2024,19/05/2024,365364,Maria Isis da Cruz,Em andamento,96.33306213729217,1.0030210048879176,0.9933210417606482,Não
PROJ-0825,O prazer de inovar antes de tudo,18/04/2024,16/01/2025,11/01/2025,1754840,Sra. Manuella Carvalho,Concluído,100.0,1.0538172130545667,0.8579668393237366,Não
PROJ-0826,A vantagem de evoluir sem preocupação,10/08/2023,26/09/2023,10/10/2023,3569625,Dr. Heitor Teixeira,Em andamento,92.11551489895666,1.0005709564844563,0.8412075889541384,Não
PROJ-0827,A liberdade de ganhar mais facilmente,29/09/2023,02/01/2024,27/12/2023,2680653,Henry Gabriel Rodrigues,Concluído,100.0,0.9718074435369194,0.8508981291593376,Não
PROJ-0828,A possibilidade de conseguir com confiança,27/01/2025,21/07/2025,25/07/2025,467904,Pietro Nunes,Em andamento,86.55125023091432,0.9526496064748188,0.9235021725171841,Não
PROJ-0829,O poder de inovar mais rapidamente,01/12/2023,25/07/2024,20/08/2024,3128788,Luiz Felipe Dias,Em andamento,91.30523692186058,0.8993229871588481,1.1608650667879767,Não
PROJ-0830,A segurança de atingir seus objetivos mais rapidamente,15/01/2025,08/03/2025,21/02/2025,2111530,Emanuelly Pastor,Cancelado,71.66023573147922,0.7166023573147922,0.7296576523151732,Sim
PROJ-0831,A arte de ganhar em estado puro,12/10/2023,06/04/2024,07/05/2024,4881000,Antony Abreu,Atrasado,70.01378736352424,0.7001378736352425,0.8774266498282299,Sim
PROJ-0832,O conforto de inovar simplesmente,18/10/2024,19/11/2024,04/05/2025,4286499,Ana Carolina Ramos,Atrasado,88.36465724301436,0.8836465724301437,0.7460215714101668,Não
PROJ-0833,O direito de ganhar simplesmente,31/07/2023,01/03/2024,01/03/2024,2631513,Igor Sales,Em andamento,99.9,1.080257771445232,1.07560999010688,Não
PROJ-0834,A simplicidade de ganhar com força total,01/05/2024,29/07/2024,14/07/2024,1176892,João Guilherme Abreu,Em andamento,94.85587622968583,1.0785064394650323,1.1529934025600603,Sim
PROJ-0835,A vantagem de avançar com confiança,04/08/2023,23/12/2023,19/09/2023,4348345,Clara Mendonça,Cancelado,32.79231145023043,0.32792311450230427,0.8610792568564485,Não
PROJ-0836,A arte de evoluir direto da fonte,16/06/2025,20/10/2025,23/09/2025,2741637,Alícia Fernandes,Concluído,100.0,1.0277203482668182,0.9658595618623916,Não
PROJ-0837,A certeza de conseguir com confiança,25/12/2024,22/05/2025,31/05/2025,870543,Dr. Cauã Vieira,Em andamento,91.1103254183385,0.9715528804176986,1.129071347000666,Não
PROJ-0838,A segurança de atingir seus objetivos sem preocupação,12/12/2024,04/06/2025,17/06/2025,729880,Rhavi Barbosa,Em andamento,99.9,0.9160378048095196,1.0723032602435483,Não
PROJ-0839,A certeza de evoluir de maneira eficaz,30/11/2024,17/04/2025,09/04/2025,218092,Maria Helena da Rocha,Concluído,100.0,1.0710488506488556,0.834247255564092,Não
PROJ-0840,O prazer de avançar com confiança,18/02/2024,26/12/2024,17/12/2024,2504734,Giovanna Almeida,Em andamento,80.92831443636557,1.1477127682478026,1.032437040117385,Sim
PROJ-0841,A vantagem de inovar com força total,15/06/2024,17/09/2024,12/10/2024,4500751,Ravy Brito,Atrasado,79.11676028843826,0.7911676028843826,0.7570331548015031,Não
PROJ-0842,A liberdade de ganhar mais rapidamente,07/11/2023,26/02/2024,13/03/2024,114919,Dr. Gael da Rosa,Em andamento,99.9,1.1224206140223978,0.9236199424898592,Sim
PROJ-0843,A vantagem de evoluir direto da fonte,20/01/2025,02/09/2025,12/09/2025,3711178,Srta. Esther Souza,Concluído,100.0,0.9693459275650957,1.0069631799174716,Sim
PROJ-0844,A vantagem de realizar seus sonhos de maneira eficaz,03/12/2024,11/09/2025,05/10/2025,3532828,Pietra Gonçalves,Atrasado,41.68941802744864,0.5271935373874671,0.9389832127969427,Não
PROJ-0845,A possibilidade de mudar em estado puro,12/04/2024,06/07/2024,20/06/2024,1406760,Dr. Juan das Neves,Concluído,100.0,1.06311009780494,1.0313060836342371,Não
PROJ-0846,A simplicidade de inovar mais rapidamente,14/05/2024,06/12/2024,20/12/2024,3962159,Gael Henrique Pacheco,Atrasado,69.88777915150504,0.6988777915150505,0.719974313728079,Sim
PROJ-0847,O poder de realizar seus sonhos em estado puro,05/04/2025,27/03/2026,26/04/2026,4289649,Alexia Peixoto,Em andamento,33.15499980259348,0.9049295606308878,0.9737474668322315,Não
PROJ-0848,A liberdade de inovar mais facilmente,01/04/2025,08/02/2026,26/02/2026,4560337,Isis Pinto,Em andamento,27.655156229596866,1.0812381263164834,1.059142935676591,Não
PROJ-0849,A arte de realizar seus sonhos mais facilmente,15/01/2025,20/03/2025,12/05/2025,4308273,Allana Albuquerque,Atrasado,55.320792350539996,0.5532079235053999,0.9907783599416601,Não
PROJ-0850,A possibilidade de mudar simplesmente,19/02/2025,27/09/2025,19/10/2025,1358413,Helena Novais,Atrasado,33.47190892822822,0.5078496527041523,0.9516943581847279,Não
PROJ-0851,A segurança de conseguir antes de tudo,05/07/2025,23/03/2026,06/03/2026,4386077,Liam Barbosa,Concluído,100.0,0.9564202693273932,0.9945035901072697,Não
PROJ-0852,A segurança de conseguir com confiança,08/12/2023,29/07/2024,31/07/2024,4883397,Sra. Rafaela Vieira,Em andamento,99.9,1.0390155926763263,1.050800814510928,Não
PROJ-0853,A arte de ganhar antes de tudo,12/10/2024,22/07/2025,09/09/2025,2321876,Luan Jesus,Atrasado,68.08692548399358,0.7006763604352794,0.9335483333841954,Sim
PROJ-0854,A liberdade de evoluir sem preocupação,13/01/2024,10/12/2024,03/12/2024,1860725,Letícia Pires,Em andamento,99.9,1.1385852840539001,0.9061913168650243,Não
PROJ-0855,O direito de avançar direto da fonte,19/11/2023,02/10/2024,22/10/2024,2264258,Pedro Lucas Martins,Atrasado,73.0552314561389,0.730552314561389,0.9809695198329655,Não
PROJ-0856,A arte de conseguir simplesmente,06/02/2024,09/08/2024,28/07/2024,4766533,Maria Alice Marques,Em andamento,82.47978746125044,1.0504632191003418,1.092780618496606,Não
PROJ-0857,O poder de realizar seus sonhos naturalmente,19/04/2024,25/10/2024,08/11/2024,650348,Joaquim Sales,Em andamento,99.9,1.0532904177190927,1.107274841951538,Não
PROJ-0858,A possibilidade de evoluir com confiança,12/01/2024,11/04/2024,06/07/2024,3604278,Letícia Rios,Atrasado,79.047673821548,0.79047673821548,0.9539754681412188,Não
PROJ-0859,A segurança de ganhar com força total,15/10/2024,12/01/2025,24/01/2025,2696045,Sofia Correia,Em andamento,99.9,0.962471519530638,1.1118460215248933,Não
PROJ-0860,A certeza de concretizar seus projetos de maneira eficaz,05/03/2024,29/12/2024,10/03/2025,3993928,Gabrielly Viana,Atrasado,54.72781898328147,0.5472781898328147,0.811243950934885,Não
PROJ-0861,A arte de realizar seus sonhos direto da fonte,04/02/2024,12/11/2024,28/04/2025,3066787,Kamilly Novaes,Atrasado,69.05683632130814,0.6905683632130813,0.7383129776861413,Não
PROJ-0862,O prazer de concretizar seus projetos de maneira eficaz,22/03/2024,18/06/2024,30/07/2024,3267476,Sophie Vieira,Atrasado,77.9968511236838,0.779968511236838,0.7430577114777424,Não
PROJ-0863,O prazer de evoluir mais rapidamente,15/07/2023,24/06/2024,02/06/2024,4156827,João Guilherme Moraes,Concluído,100.0,1.0273735803413573,0.9453901585479011,Não
PROJ-0864,O conforto de realizar seus sonhos direto da fonte,10/05/2024,05/04/2025,21/05/2025,1110032,Letícia Moreira,Atrasado,70.61408072833858,0.7061408072833858,0.704227527058727,Não
PROJ-0865,A liberdade de evoluir de maneira eficaz,05/09/2023,29/07/2024,07/10/2024,4597946,Ísis da Conceição,Atrasado,62.01929671886101,0.6201929671886101,0.7617338811522533,Sim
PROJ-0866,A arte de ganhar direto da fonte,05/06/2025,05/01/2026,25/12/2025,748204,Breno Ramos,Em andamento,18.098279632617455,1.0062241812155304,1.0440772559316855,Não
PROJ-0867,A arte de conseguir direto da fonte,18/06/2025,09/01/2026,17/10/2025,332485,Cecilia Sousa,Cancelado,59.03612220647123,4.65477117397177,0.9713266654539028,Não
PROJ-0868,O poder de mudar sem preocupação,11/03/2025,28/08/2025,13/09/2025,3843112,Sr. Davi Lucas Aparecida,Em andamento,71.39317294204469,0.8701917310604803,1.035763363098285,Não
PROJ-0869,A simplicidade de mudar direto da fonte,05/09/2023,09/10/2023,29/09/2023,3639829,Ravi Ramos,Em andamento,99.9,0.9163044014443525,1.2419641826151466,Não
PROJ-0870,A segurança de ganhar antes de tudo,17/11/2024,30/03/2025,14/04/2025,1897114,Bella Porto,Concluído,100.0,1.045129071758498,1.040184512565377,Não
PROJ-0871,O poder de conseguir com força total,04/04/2024,24/06/2024,05/09/2024,4724662,Elisa Duarte,Atrasado,87.67835390346383,0.8767835390346383,0.7100458144003717,Não
PROJ-0872,O prazer de avançar com confiança,28/05/2024,22/09/2024,10/01/2025,652471,Isabel Macedo,Atrasado,83.92399588820115,0.8392399588820115,0.8318653154096065,Não
PROJ-0873,O direito de concretizar seus projetos mais facilmente,04/08/2023,02/07/2024,21/06/2024,3304737,Enzo Gabriel Andrade,Em andamento,99.9,1.0834752517957738,1.1907932260043315,Não
PROJ-0874,A arte de ganhar direto da fonte,19/11/2023,07/11/2024,30/11/2024,4161659,Ravi Lucca da Cunha,Em andamento,99.9,0.9470101906135392,1.0895684103378795,Sim
PROJ-0875,O prazer de avançar com força total,11/03/2024,09/05/2024,20/10/2024,600433,Ravi Lucca Pacheco,Atrasado,52.957403592079054,0.5295740359207906,0.7726259337251491,Não
PROJ-0876,A possibilidade de concretizar seus projetos antes de tudo,16/10/2024,23/01/2025,31/12/2024,585863,Nathan Dias,Concluído,100.0,1.083346474634564,1.1890465165481388,Não
PROJ-0877,A segurança de evoluir em estado puro,19/03/2025,03/08/2025,29/08/2025,993523,Maria Julia Borges,Concluído,100.0,1.036229228743913,1.1397776357859275,Não
PROJ-0878,A liberdade de atingir seus objetivos mais rapidamente,10/08/2023,03/08/2024,14/09/2024,3641755,Henry Machado,Atrasado,62.76928896900868,0.6276928896900869,0.8771412127176809,Não
PROJ-0879,O conforto de inovar com força total,11/12/2024,28/11/2025,24/11/2025,1448602,Amanda Pastor,Em andamento,68.47748374339628,0.902962300573184,1.227019075583318,Não
PROJ-0880,O conforto de mudar naturalmente,13/03/2025,25/01/2026,16/01/2026,4633347,Sr. Henry Gabriel Costa,Em andamento,38.76273545534163,1.0320086608314922,0.8849478136559576,Não
PROJ-0881,A liberdade de evoluir com força total,12/02/2024,14/08/2024,09/12/2024,4703290,Luiz Felipe Rodrigues,Atrasado,79.20922319101592,0.7920922319101592,0.6691280937388742,Não
PROJ-0882,A arte de realizar seus sonhos com confiança,03/07/2025,21/12/2025,06/10/2025,3050263,Sr. Luan Albuquerque,Cancelado,55.73093749039746,8.663627555325423,0.7730419523060726,Não
PROJ-0883,A simplicidade de avançar mais facilmente,15/08/2023,25/12/2023,11/12/2023,1336296,Théo da Rosa,Concluído,100.0,1.0575631821171139,1.0788273673142026,Não
PROJ-0884,A liberdade de ganhar antes de tudo,05/10/2023,09/03/2024,24/02/2024,4122292,Vitória Vargas,Em andamento,99.9,1.1016133046505154,0.955362770381309,Não
PROJ-0885,A certeza de mudar antes de tudo,21/01/2024,02/08/2024,19/07/2024,2666068,Rael Farias,Concluído,100.0,1.000598066135964,1.0970370688696869,Não
PROJ-0886,A vantagem de concretizar seus projetos com confiança,02/09/2024,14/08/2025,19/12/2025,4195889,Dra. Maria Clara Pinto,Atrasado,61.932117000032484,0.6802702375241663,0.7446495504873019,Não
PROJ-0887,A liberdade de conseguir com força total,07/11/2023,22/04/2024,03/09/2024,4413699,Lívia Duarte,Atrasado,62.17161444022792,0.6217161444022792,0.8136188108543514,Não
